Fractured,Non-Fractured
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1009_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1097).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_101.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1098).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1010_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1099).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1011_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (11).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1012_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (110).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1013_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1100).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1014_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1101).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1015_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1102).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1016_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1103).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1017_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1104).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1018_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1105).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1019_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1106).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_102.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1107).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1020_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1108).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1021_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1109).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1022_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (111).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1023_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1110).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1024_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1111).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1025_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1112).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1026_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1113).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1027_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1114).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1028_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1115).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1029_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1116).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_103.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1117).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1030_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1118).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1031_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1119).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1032_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (112).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1033_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1120).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1034_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1121).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1035_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1122).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1036_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1123).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1037_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1124).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1038_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1125).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1039_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1126).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_104.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1127).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1040_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1128).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1041_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1129).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1042_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (113).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1043_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1130).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1044_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1131).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1045_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1132).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1046_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1133).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1047_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1134).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1048_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1135).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1049_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1136).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_105.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1137).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1050_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1138).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1051_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1139).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1052_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (114).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1053_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1140).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1054_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1141).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1055_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1142).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1056_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1143).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1057_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1144).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1058_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1145).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1059_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1146).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_106.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1147).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1060_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1148).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1061_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1149).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1062_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (115).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1063_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1150).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1064_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1151).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1065_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1152).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1066_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1153).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1067_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1154).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1068_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1155).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1069_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1156).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_107.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1157).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1070_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1158).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1071_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1159).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1072_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (116).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1073_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1160).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1074_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1161).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1075_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1162).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1076_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1163).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1077_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1164).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1078_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1165).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1079_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1166).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_108.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1167).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1080_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1168).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1081_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1169).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1082_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (117).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1083_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1170).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1084_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1171).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1085_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1172).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1086_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1173).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1087_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1174).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1088_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1175).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1089_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1176).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_109.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1177).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1090_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1178).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1091_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1179).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1092_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (118).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1093_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1180).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1094_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1181).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1095_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1182).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1096_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1183).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1097_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1184).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1098_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1185).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1099_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1186).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_110.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1187).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1100_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1188).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1101_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (1189).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_1102_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (119).jpg
